"","time_jjj","t2m_2016_changpin","d2m_2016_changpin","u10_2016_changpin","v10_2016_changpin","blh_2016_changpin","sp_2016_changpin","e_2016_changpin","tp_2016_changpin","fal_2016_changpin","wind_direction","wind_speed"
"4911",4910,26.0304513575464,24.4556019058869,0.177987708898138,-0.294845013154751,13.7599513769428,94136.2410665237,2.33717956749546e-06,-1.73472347597681e-18,0.125081912651568,-97.7598414281615,0.344402680449839
"4912",4911,24.1721923463496,23.4728218743957,0.444325528562423,-0.415152005666292,16.8247294098605,94128.5604590435,3.46109489821414e-06,-1.73472347597681e-18,0.125081912651568,-147.47912256805,0.608092396878156
"4913",4912,24.0002668079121,23.3347543257238,0.627349687499776,-0.370803545681645,18.8955253780478,94147.5791061374,5.63399787093671e-06,-1.73472347597681e-18,0.125081912651568,-186.655255946579,0.728740625940497
"4914",4913,23.8271219394147,23.1814667323165,1.01068115839762,-0.392505983546472,25.1079132826103,94150.1393086308,7.46972624444378e-06,-1.73472347597681e-18,0.125081912651568,-216.065948343401,1.08422200266354
"4915",4914,24.161218375811,23.198861069157,0.882165405148635,-0.737857820873718,22.3744626046027,94167.3292396579,8.87462040784204e-06,-1.73472347597681e-18,0.125081912651568,-157.363407624297,1.15006520070193
"4916",4915,23.8880884424067,23.196686777052,0.446984475181367,-0.529797492647877,28.8353460253475,94135.5095800971,7.63831354405153e-06,-1.73472347597681e-18,0.125081912651568,-126.147410792853,0.693167010372782
"4917",4916,23.0040741490225,22.692251008676,0.61582758548435,-0.858636605512755,34.219415542635,94153.4309975509,1.18342641120677e-05,-1.73472347597681e-18,0.125081912651568,-111.993636883852,1.05664584197826
"4918",4917,23.0333380704586,22.5106976179027,0.603419167929275,-1.0039485807816,34.3850792200897,94150.8707950575,8.96828001873524e-06,-1.73472347597681e-18,0.125081912651568,-97.413872753207,1.17133575249705
"4919",4918,25.3268979130185,23.5217434467598,0.511242351805862,-1.27098292494447,35.876052317185,94181.2274817649,4.65993791764726e-06,-1.73472347597681e-18,0.125143289851919,-68.8387311333354,1.3699512172995
"4920",4919,24.93305430369,23.7750484770003,-0.081259586448961,-1.20493202709499,45.2360500933919,94247.42700338,-3.41151409921444e-05,-1.73472347597681e-18,0.125143289851919,12.1206933198546,1.20766895725157
"4921",4920,25.643923728577,24.7393470255984,-0.908191984940733,-0.869487824445168,99.2424089437204,94263.5197047671,-9.55183818937371e-05,-1.73472347597681e-18,0.125143289851919,145.290062557116,1.25730734443452
"4922",4921,26.0877598703589,24.0413992598713,-1.52285181168676,0.104762918834562,422.535075497144,94280.3438925808,-0.000198169315432702,3.2658321058171e-06,0.125143289851919,-270.379915562203,1.52645108323863
"4923",4922,29.36531907121,24.4566890519395,-1.15325823165346,0.737436161807017,637.235201478818,94311.432065715,-0.000300801517049489,4.32722754020974e-05,0.125143289851919,-180.338855826559,1.36887422417735
"4924",4923,29.3506871104919,24.3273186716879,-0.721622563844787,1.04787538169954,767.032692764806,94308.8718632216,-0.000371907893639619,2.57184278333218e-05,0.125143289851919,-108.552579975894,1.27231361708577
"4925",4924,29.4031183030651,24.0718393493423,-0.531507880590248,1.2917919116151,885.233726628945,94310.334836075,-0.000479410395022853,5.14368556666454e-05,0.125143289851919,-70.2608393330682,1.39686326104015
"4926",4925,31.229674732706,24.6621596558685,-0.83861621507835,1.70036389402684,914.55619753848,94271.931798674,-0.000529892925294297,3.51076951375512e-05,0.125143289851919,-82.4744313048765,1.89592049630317
"4927",4926,30.7992512215824,24.7806585755947,-1.28797819367999,2.1561150891882,915.715843280665,94239.3806526864,-0.000478455066991742,6.57248711296021e-05,0.125143289851919,-96.9257702899227,2.51151749052644
"4928",4927,31.3784330000066,25.4731706110592,-1.30348871562383,1.57864152513281,703.997663493181,94191.1025485252,-0.000427391847132761,0.000128592139166614,0.125143289851919,-124.239253279983,2.04724006814841
"4929",4928,30.9492288189427,26.349410329402,-0.921486718035457,1.07571111722182,699.938903395533,94159.2828889643,-0.000353719197204156,0.000688274116301317,0.125143289851919,-127.499528334058,1.4164364367067
"4930",4929,29.4043376331249,23.2782227309921,-0.921929875805281,1.19696169398835,276.502543820565,94152.6995111242,-0.000301194887415241,0.000316785714264425,0.125143289851919,-118.137596994367,1.5108514132031
"4931",4930,25.6463623886967,23.4858676270262,-0.25187532783124,1.08090083062428,153.497263310232,94234.2602476996,-0.000166849541550011,0.0018431539947215,0.125192391612199,-41.2088591862481,1.10985935433925
"4932",4931,24.9903628165025,23.4880419191312,0.28301610034645,-0.754370545336086,54.5960478695993,94255.8390972869,-6.05271512640315e-05,0.00235180734520278,0.125192391612199,-64.6053170576599,0.805712748270732
"4933",4932,25.5280873728922,23.7870070835782,0.491300252163777,-0.491582330320682,26.1018953473399,94300.0940261014,-3.37030387042142e-05,0.000509061579494508,0.125192391612199,-141.320011087593,0.6950029678064
"4934",4933,26.1840869450863,23.9729090585616,0.341956083733055,-0.338721681011901,16.3277383774953,94322.7701053286,-2.25575450079215e-05,0.000207380338719493,0.125192391612199,-142.226975899049,0.48131729699812
"4935",4934,26.1353137426927,24.1044537309183,0.738139129955802,-0.0254517083543995,25.5220724762476,94322.7701053286,-6.61667923389599e-06,2.85760309259135e-05,0.125192391612199,-276.539233134436,0.738577798630629
"4936",4935,24.5843259065757,23.780484207263,0.242245585522633,0.0891937786271861,20.8006576687803,94292.7791618345,-8.80831412879732e-06,0.000383327043420484,0.125192391612199,219.240790086492,0.258144250083163
"4937",4936,24.6477310696873,23.656549557274,-0.465477372886457,0.777538492644197,154.739740891144,94270.8345690339,-1.14869790003433e-05,0.000707460879923001,0.125192391612199,-97.0974010529175,0.906220333149001
"4938",4937,24.5160434232246,23.5326149072852,-0.33829109294694,0.123162811806915,44.0764043512072,94210.121195619,-8.65845875136809e-06,0.000705419734856865,0.125192391612199,-219.895077723245,0.360013807762175
"4939",4938,24.4404449595145,23.4684732901856,-0.467250003965753,0.046732487152525,52.6080837401391,94175.3755903514,-6.56048346736008e-06,0.00108262334307894,0.125192391612199,-264.80012579156,0.469581187401558
"4940",4939,24.3806977865823,23.2880070454649,-0.421161595904047,0.519939991031251,69.2572833243662,94138.8012690171,-1.8118079451583e-05,0.00383000460209902,0.125192391612199,-122.547722071118,0.669114851231103
"4941",4940,23.5539920060105,22.9129416573405,-0.508906834329219,0.549662895063514,75.3040075514737,94094.5463402027,-1.44278907823902e-05,0.00329195876266537,0.125192391612199,-134.4448991587,0.749076407475626
"4942",4941,23.4942448330783,22.928161702076,-0.558983662319342,0.684595443527438,88.1429425542356,94045.5367496147,-1.15993705334151e-05,0.00222811395419489,0.125192391612199,-123.251637256305,0.883817659949423
"4943",4942,24.2380361695809,23.3119242586206,-0.71541835506725,0.777538492644197,102.638514331548,94099.6667451894,-1.24423070314541e-05,0.0019431701029622,0.125241493372479,-133.886403785689,1.05659336090595
"4944",4943,24.0990325427592,23.3445386401967,-0.427808962451408,0.950686203435316,83.2558640693132,94082.111070949,-1.9167067093587e-05,0.000459257639880771,0.125241493372479,-76.1137336134696,1.04250888042069
"4945",4944,23.5478953557113,23.2945299217801,0.259085580775949,1.2280999744031,116.80275875395,94044.4395199747,-1.98039524476609e-05,0.000100016108240701,0.125241493372479,37.4248515876078,1.25513142152323
"4946",4945,22.984564868065,22.9694732520723,0.607850745627516,1.47107292006367,200.87707506236,94039.6848582012,-4.51669750775439e-05,4.53134204682348e-05,0.125241493372479,70.5304125189555,1.591709164736
"4947",4946,24.8537978498004,23.339102909934,0.571068650732116,1.45031406645383,234.258306069542,93997.2586454534,-0.000129891459091548,1.75538475687756e-05,0.125241493372479,67.5200395768532,1.55869506164703
"4948",4947,26.0072840864094,23.3336671796714,0.41374764244456,1.56118521641545,622.988125217688,94010.7911443471,-0.000271261275773769,1.67373895423196e-05,0.125241493372479,46.6318469504194,1.61508092415909
"4949",4948,26.4937967802858,22.7922684455091,0.446984475181367,1.62015923235248,585.216806757949,93989.5780379732,-0.00029332748010021,2.89842599391407e-05,0.125241493372479,48.4546910989195,1.68068767450414
"4950",4949,29.0056167035571,21.9616888613728,0.514344456194631,1.63289761979488,777.303840767016,93943.8601363054,-0.000355086627523197,3.10254050052781e-05,0.125241493372479,54.92711384522,1.71198856782104
"4951",4950,29.2567986958842,20.4918673983462,0.700027561750929,1.15733115527867,968.645388227535,93898.5079778509,-0.000409877499895729,6.53166421163594e-06,0.125241493372479,97.9178491151821,1.35257309975824
"4952",4951,30.557823869734,20.4777344996633,0.934901179757702,0.666195550555085,1101.75615306262,93881.6837900371,-0.000410476921405446,0.000175130246674534,0.125241493372479,171.301429743424,1.14797941074382
"4953",4952,31.2040688014494,19.9406843497112,0.508140247417093,0.358115291300042,913.56221547375,93933.9850695451,-0.000335193326169478,0.000971176822467872,0.125241493372479,172.239302324183,0.621653499071644
"4954",4953,31.3199051571343,20.3885885233554,-0.414514229356685,-0.487807993300712,933.276193090894,93909.8460174645,-0.000281657492582916,4.32722754020974e-05,0.125241493372479,126.782672181788,0.64013958217504
"4955",4954,28.4325315754321,22.2139067455608,0.321570826321147,-1.41865386085079,1110.53632796774,93892.6560864374,-0.000191201040382247,8.57280927777336e-06,0.12529059513276,-40.123162279474,1.45464310854852
"4956",4955,27.98991476371,24.5306149835118,0.450086579570136,-0.576504913270005,142.729124275657,93970.5593908794,-5.73239925714834e-05,-1.73472347597681e-18,0.12529059513276,-119.316828514827,0.731393084554127
"4957",4956,27.2436847670876,24.0120463164528,0.978773798970288,-1.36864389533619,75.883830422566,94035.2959396411,-5.04319777088998e-06,-1.73472347597681e-18,0.12529059513276,-111.746844908651,1.68261233259231
"4958",4957,27.1558930027791,23.465211852028,1.02752115365094,-1.46583307360041,49.7918012234045,94080.2823548823,-3.33859285263339e-06,1.63291605290855e-06,0.12529059513276,-110.049130684535,1.79010232133836
"4959",4958,26.7705847038695,22.8944601744474,0.532513924757419,-1.86261025282475,47.1411823841245,94136.9725529504,-3.675767451849e-06,2.00032216481384e-05,0.12529059513276,-50.124275789167,1.937237216757
"4960",4959,24.107567853178,21.1702465351277,0.158045609256053,-1.56066329122716,48.1351644488545,94182.3247114049,-5.04319777088998e-06,4.65381075079162e-05,0.12529059513276,-18.1663501550259,1.56864537840428
"4961",4960,23.8063933283975,21.1278478390789,0.0698572130610574,-1.41865386085079,53.5192339661417,94220.3620055926,-5.75501081367838e-06,5.30697717195452e-06,0.12529059513276,-8.85638859447478,1.42037277048087
"4962",4961,23.1991669585969,20.534266094395,0.0370635380940739,-1.44648959637307,72.2392295185564,94209.3897091923,-6.93512191093297e-06,-1.73472347597681e-18,0.12529059513276,-4.6111478577685,1.44696435971021
"4963",4962,22.7711821075929,19.9798216076024,0.0326319603958329,-1.45120751764803,78.4516174231185,94193.6627510186,-6.93512191093297e-06,-1.73472347597681e-18,0.12529059513276,-4.04681145239355,1.45157435363037
"4964",4963,22.3785578283243,19.5112616589601,-0.00503645003921566,-1.34977221023634,66.4410008076316,94208.6582227656,-1.90734074826938e-05,-1.73472347597681e-18,0.12529059513276,0.671636882812543,1.34978160654059
"4965",4964,20.9775475895676,18.2512593840726,0.00294038981761813,-1.33892099130392,51.7797653528642,94237.1861934064,-1.5177167669536e-05,-1.73472347597681e-18,0.12529059513276,-0.395295405595413,1.33892421997907
"4966",4965,20.5495627385636,18.0055643761999,0.164692975803415,-1.16105535923784,36.9528662206421,94264.6169344071,-1.03443317474461e-05,-1.73472347597681e-18,0.12529059513276,-25.3633704156679,1.17267784301312
"4967",4966,22.900431093936,18.2099478340763,0.392476069493003,-0.825139364460522,32.3142832519025,94346.5434141959,-1.39033969613882e-05,-1.73472347597681e-18,0.12532742145297,-79.9158766352375,0.913724485776205
"4968",4967,23.8454118903123,18.8176624774431,0.427042375539283,-1.01196904694903,58.8204716447017,94313.9922682084,-6.71395197930925e-05,-1.73472347597681e-18,0.12532742145297,-71.8775454220816,1.09838360443388
"4969",4968,24.6111511678922,18.1566776775021,-0.183629031278328,-0.461387634160923,235.832111005364,94323.5015917553,-0.000181722687759854,-1.73472347597681e-18,0.12532742145297,68.1794956146798,0.496586518227017
"4970",4969,24.6635823604653,18.215383564339,-0.354244772660607,-0.383070140996548,534.109562263083,94286.1957839943,-0.000319421047695061,-1.73472347597681e-18,0.12532742145297,134.338141154074,0.521758652904272
"4971",4970,27.9265096005983,18.2643051367031,-0.297963735892946,-0.635007137079538,875.045410465463,94255.8390972869,-0.000438705928128661,-1.73472347597681e-18,0.12532742145297,78.9712492229927,0.701438844126295
"4972",4971,27.9996694041887,18.6317605024597,-0.527076302892007,-0.654350614306884,1224.01594702441,94240.4778823265,-0.000537460621854469,-1.73472347597681e-18,0.12532742145297,122.05489064047,0.840228632881612
"4973",4972,28.1947622137632,19.0600960471583,-0.815572011047496,0.1000449975596,1465.47075691507,94225.8481537927,-0.00058728753484966,-1.73472347597681e-18,0.12532742145297,-260.772770718916,0.821685284485951
"4974",4973,30.0237573035238,19.3134010773988,-0.956496181851561,1.04881896595453,1583.58895894048,94176.4728199915,-0.000609878232997104,-1.73472347597681e-18,0.12532742145297,-133.090489836657,1.41947390579839
"4975",4974,29.7311180891621,20.5266560720273,-0.79430043809594,1.86313217801304,1318.11291581885,94149.0420789907,-0.000624339276919016,-1.73472347597681e-18,0.12532742145297,-72.5386818505576,2.02538260551112
"4976",4975,29.3897056724068,20.8038783154236,-0.519542620804997,2.43352886015599,1099.10553422334,94139.5327554438,-0.000542855415441918,9.38926730422764e-06,0.12532742145297,-37.860441644632,2.4883704000902
"4977",4976,29.8030585626927,21.5300918785166,-0.12867746782014,2.53732312820516,925.572832089237,94106.9816094563,-0.00045695082033066,8.16458026454622e-06,0.12532742145297,-9.1206822771333,2.54058389895895
"4978",4977,29.21290281373,22.2139067455608,0.129240354217487,2.61422524498705,724.042968465235,94094.912083416,-0.000351677417686684,-1.73472347597681e-18,0.12532742145297,8.89148299140239,2.61741794535872
"4979",4978,26.0987338408975,22.4280745179101,0.0982193103297999,2.32360129444937,527.648678842338,94116.8566762166,-0.000206111650436447,-1.73472347597681e-18,0.12538879865332,7.60412615148942,2.32567624756509
"4980",4979,26.2572467486767,22.5291791007958,0.183305602136027,1.47862159410361,322.639877991782,94135.5095800971,-8.21999852247218e-05,-1.73472347597681e-18,0.12538879865332,22.2014341231451,1.4899405230827
"4981",4980,25.6256337776794,23.3130114046731,0.621588636492063,1.77632242655373,116.554263237767,94143.5559307906,-1.17117620664869e-05,-1.73472347597681e-18,0.12538879865332,60.5902540155436,1.88193883962625
"4982",4981,26.1267784322738,23.4880419191312,1.3319705415201,1.07240857232935,66.4410008076316,94199.5146424321,-3.13254170866836e-06,-1.73472347597681e-18,0.12538879865332,160.728399054875,1.71003089723046
"4983",4982,25.3756711154121,23.4108545494013,1.55310626866232,0.0528657848099758,48.880650997402,94190.7368053118,-1.95243061141377e-06,-1.73472347597681e-18,0.12538879865332,276.618729787385,1.55400575062056
"4984",4983,22.404163759581,21.7888326390199,1.55620837305109,-0.316547451019578,41.0116263182895,94206.0980202722,-7.72319514159283e-07,-1.73472347597681e-18,0.12538879865332,-246.622433942158,1.58807644309124
"4985",4984,22.3968477792219,21.6105406864042,1.58102520816124,-0.312773113999608,39.0236621888298,94191.4682917385,3.14131972202003e-07,-1.73472347597681e-18,0.12538879865332,-247.58799206366,1.61166613468246
"4986",4985,22.220044920545,21.3333184430079,1.35014001008289,-0.358536950366743,35.7103886397299,94184.8849138983,1.45677922509932e-06,-1.73472347597681e-18,0.12538879865332,-236.021710554111,1.3969347843063
"4987",4986,22.5065874846076,21.0517476154014,0.970353801343631,-0.338721681011901,31.9001240582647,94123.4400540567,1.98127304610132e-06,-1.73472347597681e-18,0.12538879865332,-222.290999731365,1.02777374794726
"4988",4987,22.4602529423336,20.8734556627858,0.832088577158511,-0.529797492647877,24.8594177664277,94070.7730313354,-3.54464399659853e-06,-1.73472347597681e-18,0.12538879865332,-180.687961509544,0.986436406188282
"4989",4988,21.7701121284639,20.4244643430891,0.70445913944917,-0.626514878784606,20.0551711202329,94057.2405324417,-2.70170749855955e-06,-1.73472347597681e-18,0.12538879865332,-151.900771498315,0.942753187473771
"4990",4989,21.3969971301527,20.1189763023269,0.56176233756581,-0.57084340774005,17.3217204422253,94047.7312088948,-3.13254170866836e-06,-1.73472347597681e-18,0.12538879865332,-139.928486192369,0.800898944978501
"4991",4990,23.7442074953456,20.3374926588863,0.668563360093418,-0.901097896987416,17.3217204422253,94042.610803908,-9.83856984862269e-06,-1.73472347597681e-18,0.125437900413601,-114.89844872302,1.12203136605647
"4992",4991,24.3916717571209,21.3941986219498,0.583033910517366,-1.2539984083546,34.219415542635,94085.0370166557,-5.61438814742289e-05,-1.73472347597681e-18,0.125437900413601,-78.3374880552991,1.38291017386128
"4993",4992,26.1243397721541,20.9506430325158,0.0290866982372401,-0.630289215804576,122.269660109965,94065.2868831352,-0.000158214125425656,-1.73472347597681e-18,0.125437900413601,-8.30078258812259,0.630960007903743
"4994",4993,25.8841317503656,20.7853968325305,-0.281566898409455,0.150054963074201,319.243772603954,94081.013841309,-0.00030672080445794,-1.73472347597681e-18,0.125437900413601,-194.60779307397,0.319055497089644
"4995",4994,29.6981961775464,21.8268827508585,-0.416730018205806,0.768102650094272,502.384968030452,94058.3377620817,-0.000435277986369969,-1.73472347597681e-18,0.125437900413601,-89.4782439702392,0.873868176074432
"4996",4995,29.4506721753988,22.2932684073958,-0.434013171228945,1.36256073073953,687.928286780046,94075.8934363222,-0.000540794904002267,-1.73472347597681e-18,0.125437900413601,-55.5060103398929,1.43001369844965
"4997",4996,29.0738991869081,22.9194645336557,-0.350699510502014,1.96032135627726,876.370719885103,94057.606275655,-0.000601317744561464,-1.73472347597681e-18,0.125437900413601,-31.8647298551068,1.99144419116959
"4998",4997,29.5152966685704,23.6152380072778,-0.00282066119009516,2.32643204721434,500.562667578447,93986.2863490532,-0.000647379541198748,0.00134307345351799,0.125437900413601,-0.218239241520427,2.32643375715611
"4999",4998,29.4104342834241,24.3044886045846,0.305173988837655,2.1183717189885,695.631647781703,93997.6243886668,-0.000566251586243044,-1.73472347597681e-18,0.125437900413601,25.7537311324651,2.14024061807858
"5000",4999,30.3151771878257,24.4849548493053,0.998272740842549,2.1688534766306,776.227026863558,93936.5452720385,-0.000515862715582493,-1.73472347597681e-18,0.125437900413601,77.646077995349,2.38756651597436
"5001",5000,30.2103148026794,23.985954811192,1.35324211447165,2.41182642229116,831.393031456072,93899.2394642775,-0.00043291776417546,-1.73472347597681e-18,0.125437900413601,92.0366456993949,2.76553266327511
"5002",5001,30.1847088714228,24.4251618164159,1.08158640156948,2.66612237901164,762.145614279884,93851.3271033296,-0.000294226612364785,-1.73472347597681e-18,0.125437900413601,69.3704421821949,2.87715791779434
"5003",5002,26.9717741637432,22.7368239968299,1.1188116542347,1.17242850335855,475.878779637652,93852.4243329696,-0.000191444555370569,-1.73472347597681e-18,0.125487002173881,137.160294291322,1.62059498738549
"5004",5003,26.6937669100996,22.9422946007589,0.376079232009511,0.933229894717955,162.111774537891,93931.7906102651,-7.89031669212805e-05,-1.73472347597681e-18,0.125487002173881,68.9541228914508,1.00615785299532
"5005",5004,25.9280276325198,22.486780404747,0.429258164388403,1.34274546138469,41.4257855119272,93973.1195933728,-1.14682470781646e-05,-1.73472347597681e-18,0.125487002173881,55.6954060591011,1.4096907269906
"5006",5005,25.5792992354055,22.5509220218465,0.80815805758801,-0.000918517724595169,24.5280904115175,94016.6430357606,-3.11380978648972e-06,-1.73472347597681e-18,0.125487002173881,-282.538758645127,0.808158579561731
"5007",5006,25.1476563942219,22.2606540258198,0.777580171470147,-0.602453480282298,23.6997720242425,94046.9997224681,-1.70891562309146e-06,-1.73472347597681e-18,0.125487002173881,-164.092281785611,0.983657012869728
"5008",5007,22.5090261447272,20.8984600219941,0.450086579570136,-0.383541933124044,18.1500388295003,94030.907021081,2.95400050023364e-07,-1.73472347597681e-18,0.125487002173881,-155.709820451871,0.591339448687193
"5009",5008,22.1907809991089,20.5994948575471,0.44078026640383,0.0613580431049083,20.8834895075079,94009.6939147071,1.75648997995754e-06,-1.73472347597681e-18,0.125487002173881,257.846743825937,0.445030395259352
"5010",5009,22.0261714410304,20.6038434417572,0.62557705642048,-0.131133144913557,26.1847271860674,94018.4717518273,2.00000496827996e-06,-1.73472347597681e-18,0.125487002173881,-245.550347387014,0.639173337377767
"5011",5010,22.0493387121674,20.6049305878098,0.672108622252011,-0.294373221027255,24.610922250245,93960.3185809058,1.60663460252843e-06,-1.73472347597681e-18,0.125487002173881,-208.436259178508,0.733747636018991
"5012",5011,22.0408034017485,20.4505558483499,0.690278090814799,-0.43543906714863,21.3804805398727,93957.7583784124,1.47551114727796e-06,-1.73472347597681e-18,0.125487002173881,-181.444504019223,0.816143997011675
"5013",5012,21.1860530298003,19.9559043944467,0.497061303171491,-0.401470033968901,17.570215958408,93919.3553410114,-8.65979125052479e-07,-1.73472347597681e-18,0.125487002173881,-160.449414248349,0.638942976552314
"5014",5013,21.700610315053,20.0537475391748,0.326445561789212,-0.385429101634029,14.3397742480356,93936.5452720385,-2.36453289934394e-06,-1.73472347597681e-18,0.125487002173881,-126.491464789971,0.505096324673115
"5015",5014,24.1941402874267,20.2222551773177,0.610066534476637,-1.05065600140372,27.09587741207,93981.1659440663,-9.81983792644405e-06,-1.73472347597681e-18,0.125536103934161,-94.6930074565723,1.21493177165386
"5016",5015,24.5331140440624,21.0147846496153,0.149182453859572,-0.676996636426703,45.401713770847,94012.6198604138,-4.05027264550617e-05,-1.73472347597681e-18,0.125536103934161,-39.0407255859019,0.693238667612124
"5017",5016,24.2941253523337,21.148503614077,-0.706998357440592,-0.43166473012866,224.401317260969,94024.6893864542,-9.09290609599695e-05,-1.73472347597681e-18,0.125536103934161,184.076725289583,0.828360499215615
"5018",5017,24.2855900419148,21.069141952242,-1.06063825776022,-0.189163576595594,464.36515405453,93992.8697268933,-0.000227821948241495,5.71520618518166e-06,0.125536103934161,250.974578368293,1.07737475955912
"5019",5018,28.1203830801129,21.5637934061452,-1.10185193035387,0.74451304371946,637.069537801362,94007.1337122137,-0.000298122852177943,2.44937407936404e-05,0.125536103934161,-175.782797673125,1.32980350003034
"5020",5019,27.9033423294613,21.4333358798411,-0.951178288613671,1.64091808596231,778.214990993019,94014.0828332672,-0.000405569157794641,8.16458026454622e-06,0.125536103934161,-94.5595860984629,1.89666873796355
"5021",5020,27.6619149776129,21.1452421759194,-0.701237306432878,2.33067817636181,980.490341165568,93978.605741573,-0.000524666719006455,0.000106956001465566,0.125536103934161,-52.6062948059467,2.43388465661429
"5022",5021,29.9530361600531,21.8758043232226,-0.273590058552621,2.60337402605464,972.952643841365,93944.9573659454,-0.000524367008251597,1.38797864497279e-05,0.125536103934161,-18.8471229250059,2.61771041936933
"5023",5022,30.3273704884241,21.8518871100669,0.123922460979598,2.91428503807466,946.197959932384,93939.8369609586,-0.000482819604859366,2.04114506613569e-06,0.125536103934161,7.64942789741662,2.91691858979318
"5024",5023,30.8187605025398,21.8681943008548,0.282572942576626,3.0091152557014,961.687513774426,93911.6747335312,-0.00042173480663481,-1.73472347597681e-18,0.125536103934161,16.8535942096441,3.02235373342885
"5025",5024,30.6541509444613,22.2323882284539,0.725287554630903,2.90673636403472,951.333533933489,93896.6792617841,-0.000361886315274045,-1.73472347597681e-18,0.125536103934161,44.0147565814458,2.99585686021616
"5026",5025,30.2859132663895,23.1521137888981,0.483323412306944,2.50099513438795,794.03587218997,93876.5633850503,-0.000267271376349718,-1.73472347597681e-18,0.125536103934161,34.3618529350175,2.54726876931278
"5027",5026,27.0754172188297,22.738998288935,-0.234149017038276,1.5927952889577,450.118077793401,93900.7024371309,-0.000133431792383311,-1.73472347597681e-18,0.125597481134512,-26.2727392690714,1.60991384698245
"5028",5027,27.2205174959507,22.8411900178732,0.0570056377361585,0.864348244103505,191.351413608698,93982.6289169197,-5.98340701434217e-05,8.16458026452541e-07,0.125597481134512,11.8542221437118,0.866226026980555
"5029",5028,27.0461532973935,23.1564623731082,0.996056951993429,0.578442214840785,58.7376398059741,94018.4717518273,-8.80831412879732e-06,0.000241263346817365,0.125597481134512,188.039684746244,1.15183542553802
"5030",5029,26.2535887584972,22.8107499284022,1.10728955221928,0.587406265263213,53.3535702886866,94081.7453277357,-1.27420177863124e-05,0.000858505614817122,0.125597481134512,194.949921372041,1.25344974886289
"5031",5030,26.109707811436,22.5867978415802,1.26062214057842,0.121747435424427,43.3309178026598,94118.3196490699,-1.17117620664869e-05,2.85760309258996e-06,0.125597481134512,265.41317864069,1.26648751251204
"5032",5031,23.9210103540224,21.9084187047986,1.28278002906962,-0.202845548292985,38.5266711564645,94109.1760687364,-7.70313072025728e-06,0.000869936027187488,0.125597481134512,-254.513747825497,1.29871895321588
"5033",5032,23.5381407152325,22.0019132653166,0.973012747962575,-0.478372150750788,29.6636644126224,94106.2501230296,-5.73627889149974e-06,0.00219137334300443,0.125597481134512,-200.494605885942,1.08424799852784
"5034",5033,23.5637466464892,21.998651827159,0.628236003039425,-0.635478929207035,18.3157025069554,94069.6758016953,-7.08497728836208e-06,4.89874815872739e-06,0.125597481134512,-140.340018679594,0.8935960748465
"5035",5034,23.382066467573,21.8377542113839,0.349489765820065,-0.795888252555756,15.5822518289478,94068.212828842,-1.14695795773217e-06,-1.73472347597681e-18,0.125597481134512,-74.4783569905344,0.869241742537263
"5036",5035,22.9821262079453,21.7681768640217,0.301185568909238,-1.41346414744833,37.2841935755523,94078.8193820289,-4.66855932731709e-06,8.16458026452541e-07,0.125597481134512,-37.7898121226608,1.44519674890342
"5037",5036,22.2419928616222,21.1104535022383,0.10796878126593,-1.62293985205666,58.2406487736093,94120.1483651367,-4.06913781760053e-06,3.4699466124324e-05,0.125597481134512,-11.9571810501425,1.62652728877254
"5038",5037,22.2078516199466,21.1669850969701,-0.187617451206745,-1.38326945128857,69.6714425180039,94162.5745778844,-3.33859285263339e-06,2.04114506613569e-06,0.125597481134512,24.2659217456585,1.39593505682231
"5039",5038,25.9304662926395,22.4954775731672,-0.403435285111083,-1.1417118820105,62.4650725487113,94198.0516695787,-8.24635646343793e-06,8.16458026452541e-07,0.125622032014652,61.1396957501443,1.21089473150915
"5040",5039,25.4646822097804,22.2313010824014,0.0561193221965103,-0.985076895681747,100.981877556998,94279.2466629408,-3.11742292100974e-05,-1.73472347597681e-18,0.125622032014652,-10.2434348841733,0.9866741451613
"5041",5040,25.6853809506115,22.2889198231857,-0.290430053805937,-0.605284233047275,283.211922757493,94276.6864604474,-0.000102973686920837,-1.73472347597681e-18,0.125622032014652,80.5278827711107,0.671355806506019
"5042",5041,25.5329646931315,22.4193773494898,-0.694589939885517,0.169398440301546,280.561303918213,94312.8950385684,-0.000214409891961586,-1.73472347597681e-18,0.125622032014652,-239.685011620775,0.714948261181718
"5043",5042,29.1031631083443,23.3945473586132,-0.945417237605958,0.722338813727137,647.589181319755,94358.9786834496,-0.000319196264628917,1.63291605290855e-06,0.125622032014652,-165.306333189999,1.18978448257624
"5044",5043,28.2435354161568,23.1618981033709,-1.3048181889333,0.928511973442993,626.798389799153,94381.6547626768,-0.000328018999975058,8.57280927777336e-06,0.125622032014652,-171.418639453606,1.60146339046454
"5045",5044,27.8472531467087,23.4858676270262,-1.49847813434644,1.04362925255207,791.633748866873,94363.0018587963,-0.000383858859989594,0.000188193575097808,0.125622032014652,-173.241094883691,1.82608837023206
"5046",5045,30.0200993133443,24.221865504592,-1.1466108651061,1.27244843438775,838.765065102819,94343.9832117025,-0.000464237538058152,4.85792525740537e-05,0.125622032014652,-132.016642602611,1.71284602172968
