,Station,ymdh,time_jjj,t2m,d2m,u10,v10,blh,sp,e,tp,fal,wind_direction,wind_speed,bc
2269,daxing,2016101716,6968,21.14703447,3.468247362,-0.652489952,1.325760945,1095.709429,101652.2641,-0.000146282,-1.73E-18,0.147779201,-82.32444955,1.477628241,8240
2270,daxing,2016101717,6969,19.66920644,7.785304336,-0.823548851,1.999480103,121.4413417,101661.0419,-4.70E-05,-1.73E-18,0.147779201,-70.32724136,2.162441535,8536
2271,daxing,2016101718,6970,15.55152882,6.714465475,-0.36266477,2.66848134,77.70613087,101649.7039,-8.43E-06,-1.73E-18,0.147766926,-24.31425491,2.693012884,3790
2272,daxing,2016101719,6971,16.23557299,7.151498188,-0.668000474,2.60195865,132.2094808,101748.4546,-1.06E-05,-1.73E-18,0.147766926,-45.23445873,2.686338297,4750
2273,daxing,2016101720,6972,16.24776629,8.686548414,-0.827537271,2.938818229,185.0561939,101775.8853,-1.01E-05,-1.73E-18,0.147766926,-49.40659157,3.053108337,3945
2274,daxing,2016101721,6973,16.06242812,10.55209104,-0.913953036,2.741137327,192.8423867,101839.1589,-6.62E-06,-1.73E-18,0.147766926,-57.92931839,2.889488536,4082
2275,daxing,2016101722,6974,14.83578208,12.08822841,-0.965802495,2.258022189,160.869297,101908.6501,-2.68E-06,-1.73E-18,0.147766926,-72.75108963,2.455898749,4497
2276,daxing,2016101723,6975,12.5166163,11.64249853,-0.979097228,2.072607883,122.5181556,101943.7614,2.06E-06,-1.73E-18,0.147766926,-79.43827574,2.292233587,4402
2277,daxing,2016101800,6976,13.96274176,12.34696917,-1.299943453,1.545616076,74.31002549,101925.4743,3.78E-06,-1.73E-18,0.147766926,-125.8697308,2.019599474,3434
2278,daxing,2016101801,6977,12.32883948,11.36853773,-1.29462556,-0.230209492,44.98755458,101924.0113,2.88E-06,-1.73E-18,0.147766926,251.0669504,1.314934124,4508
2279,daxing,2016101802,6978,12.47515908,11.40223925,-1.17541612,-0.716627175,51.77976535,101880.1221,4.79E-06,4.08E-07,0.147766926,184.1921804,1.376647218,5846
2280,daxing,2016101803,6979,12.52027429,11.26308456,-1.260502412,-0.979887182,61.30542681,101891.0944,2.81E-06,-1.73E-18,0.147766926,163.8003836,1.596572961,6011
2281,daxing,2016101804,6980,11.40702595,10.47272938,-1.0801372,-1.159168191,67.35215103,101820.506,2.41E-06,-1.73E-18,0.147766926,135.0216304,1.584413855,5938
2282,daxing,2016101805,6981,11.40824528,10.2183372,-0.92503198,-1.280418767,71.07958378,101829.6496,3.61E-06,-1.73E-18,0.147766926,112.6136438,1.579606402,4190
2283,daxing,2016101806,6982,12.07399949,10.85649193,-0.61304891,-1.246921526,73.56453894,101883.7796,1.63E-06,-1.73E-18,0.14775465,82.25015144,1.389475534,3671
2284,daxing,2016101807,6983,11.9240219,10.50751805,-0.788096229,-1.605011751,82.01338649,101896.2148,-3.23E-07,-1.73E-18,0.14775465,82.15911402,1.788059951,3526
2285,daxing,2016101808,6984,11.53505561,10.11940691,-0.978210913,-1.16341432,146.2080615,101935.3493,-1.84E-05,-1.73E-18,0.14775465,125.8442644,1.520009694,5509
2286,daxing,2016101809,6985,11.28387361,10.00960516,-1.128884554,-0.735970652,292.0749295,101943.03,-5.92E-05,-1.73E-18,0.14775465,178.7499005,1.347602737,5028
2287,daxing,2016101810,6986,17.11714862,12.20998877,-1.067728782,-0.155666336,400.6674701,101945.9559,-0.000101007,-1.73E-18,0.14775465,256.6843708,1.079016571,9293
2288,daxing,2016101811,6987,17.09032336,12.2839147,-0.629888905,0.535509131,554.7346901,101865.8581,-0.000137216,-1.73E-18,0.14775465,-155.9172277,0.826758769,8769
2289,daxing,2016101812,6988,17.70608504,12.64810863,-0.166345878,1.333781411,664.8182038,101780.64,-0.00017526,-1.73E-18,0.14775465,-22.33382894,1.344114505,8021
2290,daxing,2016101813,6989,20.823912,13.58414138,0.470914995,1.959849564,790.8882623,101649.7039,-0.000173181,-1.73E-18,0.14775465,42.44595188,2.015631724,11647
2291,daxing,2016101814,6990,21.10801591,13.47542678,1.025748523,2.395313698,915.1360204,101560.0968,-0.000150721,5.31E-06,0.14775465,72.82880638,2.605702927,13066
2292,daxing,2016101815,6991,21.19946566,13.81026776,1.124129547,2.327847424,1002.689274,101497.9205,-7.07E-05,2.16E-05,0.14775465,80.97812169,2.585061095,8241
2293,daxing,2016101816,6992,20.38495318,14.11140722,0.584363384,1.940977879,986.1229062,101469.7582,-5.56E-05,5.72E-06,0.14775465,52.63828775,2.027036184,8377
2294,daxing,2016101817,6993,21.40431311,13.67002592,0.119490883,1.799440241,490.1258559,101464.2721,-2.16E-05,6.53E-06,0.14775465,11.93528287,1.803403241,8711
2295,daxing,2016101818,6994,18.57790603,14.63541161,0.080493,1.357371017,251.4873285,101489.8741,-9.15E-06,1.63E-06,0.147779201,10.66163335,1.359755567,8975
2296,daxing,2016101819,6995,18.99735557,14.87567089,-0.302395314,1.208756497,99.5737363,101499.7492,-5.81E-06,4.08E-07,0.147779201,-44.12505641,1.246007703,7530
2297,daxing,2016101820,6996,19.11684992,15.10940729,-0.427365805,1.319155855,67.68347839,101524.254,-4.13E-06,-1.73E-18,0.147779201,-56.39386512,1.386655581,7412
2298,daxing,2016101821,6997,19.17781642,15.75734634,-0.082145902,1.827747768,59.73162187,101533.0318,-3.34E-06,-1.73E-18,0.147779201,-8.084440783,1.829592811,8794
2299,daxing,2016101822,6998,18.4389024,15.57905439,0.236484535,1.83246569,62.21657703,101537.055,-2.20E-06,-1.73E-18,0.147779201,23.1017896,1.847662155,9600
2300,daxing,2016101823,6999,17.33662803,14.78217633,0.186850864,2.049490068,62.05091336,101524.254,-2.35E-06,-1.73E-18,0.147779201,16.36525753,2.057989987,10339
2301,daxing,2016101900,7000,17.03545351,14.62236586,0.393362385,1.926824115,75.38683939,101477.8046,-1.67E-06,-1.73E-18,0.147779201,36.2490048,1.96656684,14114
2302,daxing,2016101901,7001,16.14534256,14.17120025,0.571068651,1.68621013,56.33551648,101443.4247,2.26E-06,-1.73E-18,0.147779201,58.77823842,1.780287619,9387
2303,daxing,2016101902,7002,15.91245052,14.07118281,0.390260281,1.39558618,41.01162632,101407.5819,2.71E-06,-1.73E-18,0.147779201,49.08129982,1.449125209,8862
2304,daxing,2016101903,7003,15.49909763,13.76569477,0.015348807,1.257822878,33.14260164,101374.665,2.19E-06,-1.73E-18,0.147779201,2.196372999,1.257916523,10320
2305,daxing,2016101904,7004,14.55655549,13.20364026,0.170897185,1.198848862,32.64561061,101326.3869,2.41E-06,-1.73E-18,0.147779201,25.48747574,1.210968391,9922
2306,daxing,2016101905,7005,14.63337329,13.23951608,0.359682395,1.135628717,32.56277877,101323.0952,3.05E-06,-1.73E-18,0.147779201,55.21133641,1.191227942,9122
2307,daxing,2016101906,7006,14.90528389,14.03639414,0.312707671,0.975691186,33.22543348,101358.938,2.90E-06,-1.73E-18,0.147766926,55.82793166,1.024577658,7837
2308,daxing,2016101907,7007,14.70531376,13.94833531,0.493072883,1.018152478,33.39109716,101354.5491,1.64E-06,-1.73E-18,0.147766926,81.17897374,1.131262717,6983
2309,daxing,2016101908,7008,14.44193847,13.85592789,0.189952969,0.665723758,99.5737363,101432.8182,-1.20E-05,-1.73E-18,0.147766926,50.03048341,0.692293473,8833
2310,daxing,2016101909,7009,14.41389388,13.73308039,0.1717835,0.74592842,248.671046,101429.8922,-5.74E-05,-1.73E-18,0.147766926,40.74271916,0.765453316,6053
2311,daxing,2016101910,7010,19.34608397,14.12771441,0.396464489,0.854912402,485.5701048,101453.2998,-0.000109717,-1.73E-18,0.147766926,78.16109707,0.942368986,9235
2312,daxing,2016101911,7011,20.24473022,13.8396207,0.640644421,1.312550765,717.8305806,101381.6141,-0.00016211,-1.73E-18,0.147766926,81.73354078,1.460552904,12625
2313,daxing,2016101912,7012,19.52532549,14.00051832,1.000931687,1.789060814,909.9176146,101327.1184,-0.000167861,-1.73E-18,0.147766926,91.81570372,2.050025083,10394
2314,daxing,2016101913,7013,22.50902614,14.11901724,1.110391657,1.823973431,1041.868734,101232.7566,-0.000209483,-1.73E-18,0.147766926,98.432573,2.135380226,12671
2315,daxing,2016101914,7014,22.438305,14.16576452,0.96459275,1.781040348,1150.70977,101187.0387,-0.000198413,-1.73E-18,0.147766926,89.34535606,2.025473746,13379
2316,daxing,2016101915,7015,22.50292949,14.25925908,0.444768686,1.574395396,1075.084301,101156.3163,-0.000132664,-1.73E-18,0.147766926,49.55879037,1.636013462,12189
2317,daxing,2016101916,7016,21.53722009,14.37884514,0.092901417,1.274335603,967.4029106,101157.4135,-9.61E-05,-1.73E-18,0.147766926,13.09915902,1.277717458,18727
2318,daxing,2016101917,7017,21.64086314,15.26052059,-0.414957387,0.604862574,32.47994693,101187.4045,-3.18E-05,-1.73E-18,0.147766926,-108.232635,0.733517802,18377
2319,daxing,2016101918,7018,18.64984651,13.98855971,-0.214650075,0.632226517,16.99039309,101249.2151,-1.09E-06,-1.73E-18,0.147766926,-58.91458644,0.667671344,13428
2320,daxing,2016101919,7019,17.17567646,14.06574708,-0.894010936,-0.612832907,19.72384377,101323.0952,-6.79E-07,-1.73E-18,0.147766926,174.5778886,1.083891012,10554
2321,daxing,2016101920,7020,16.53065086,14.16467737,-1.284432932,-1.248808695,34.63357474,101386.7345,-1.15E-06,-1.73E-18,0.147766926,143.90279,1.791449444,7638
2322,daxing,2016101921,7021,16.99399628,14.34623076,-1.061967731,-1.1945526,40.59746712,101473.7814,-1.82E-06,-1.73E-18,0.147766926,130.8076743,1.598352707,2353
2323,daxing,2016101922,7022,16.54284416,14.44081247,-0.993278277,-1.030840732,46.39569584,101533.0318,-1.82E-06,-1.73E-18,0.147766926,138.0317146,1.431514705,1453
2324,daxing,2016101923,7023,16.17582581,13.54174268,-1.095647722,-0.873262161,53.02224293,101581.6757,-1.91E-06,-1.73E-18,0.147766926,161.6166125,1.401081986,857
2325,daxing,2016102000,7024,16.61600397,13.86245077,-1.239230839,-0.934123346,61.80241784,101601.7915,-3.06E-06,6.53E-06,0.147766926,166.4769978,1.551863234,1040
2326,daxing,2016102001,7025,16.70013774,13.6624159,-1.595972844,-1.151147725,83.50435959,101622.6389,-4.39E-06,3.51E-05,0.147766926,170.2672139,1.967808528,1572
2327,daxing,2016102002,7026,16.49285163,13.72220893,-1.794064367,-1.209178156,104.2123193,101636.1714,-4.87E-06,4.90E-05,0.147766926,175.9935789,2.16351075,1614
2328,daxing,2016102003,7027,16.49529029,14.29622204,-2.437086291,-1.158696399,181.3287611,101663.6021,-4.05E-06,3.47E-05,0.147766926,202.8575417,2.698511985,1691
2329,daxing,2016102004,7028,16.60015267,13.70155315,-4.563800428,-0.690678608,560.947078,101746.6258,-1.68E-05,0.000311887,0.147766926,255.7075703,4.615767681,2212
2330,daxing,2016102005,7029,15.28083755,11.26960743,-6.708240876,0.395386869,819.5480785,101825.2606,-7.81E-05,0.000319643,0.147766926,-272.1463142,6.719882918,2208
2331,daxing,2016102006,7030,15.08940273,5.352271471,-6.214119963,0.836040716,763.8022511,101882.6823,-0.000106795,4.86E-05,0.147779201,-258.6708894,6.270107734,2091
2332,daxing,2016102007,7031,15.2503543,2.423500005,-5.373892831,0.617600961,763.8022511,101947.4189,-7.41E-05,2.61E-05,0.147779201,-262.1469887,5.409265672,1893
2333,daxing,2016102008,7032,15.56616078,1.758166621,-4.783606682,-0.145758701,827.6655987,102041.4149,-5.23E-05,1.92E-05,0.147779201,277.2603523,4.785826834,1784
2334,daxing,2016102009,7033,15.53567753,2.451765803,-4.374572061,-0.84637001,908.675137,102068.1141,-5.86E-05,4.49E-06,0.147779201,248.3428816,4.455695558,3553
2335,daxing,2016102010,7034,15.85026469,1.239597954,-4.607673047,-0.789283163,968.3968927,102091.8874,-7.02E-05,-1.73E-18,0.147779201,252.2061584,4.674785431,4162
2336,daxing,2016102011,7035,15.6600492,1.691850712,-4.191104744,-0.690206816,1009.481485,102070.6743,-6.82E-05,8.16E-07,0.147779201,253.3639678,4.247557465,4605
2337,daxing,2016102012,7036,15.67346183,1.933197136,-3.672610153,-0.77748836,1032.922895,102027.1509,-7.37E-05,-1.73E-18,0.147779201,245.1919195,3.754004993,2836
2338,daxing,2016102013,7037,14.99185633,1.808175339,-3.242303959,-0.86854424,1069.037577,101945.2244,-5.88E-05,-1.73E-18,0.147779201,235.6312842,3.356620928,3345
2339,daxing,2016102014,7038,15.00892695,2.266950974,-2.926775626,-1.007722918,1109.625178,101891.0944,-4.98E-05,1.67E-05,0.147779201,223.0556487,3.095403212,2789
2340,daxing,2016102015,7039,14.71994572,2.864881303,-2.472095755,-1.109158225,1143.586232,101855.6173,-4.37E-05,4.49E-06,0.147779201,206.8286332,2.709518295,3492
2341,daxing,2016102016,7040,12.26177632,6.95255046,-2.503559956,-0.810042016,1147.313664,101899.5065,-3.69E-05,3.43E-05,0.147779201,226.4167743,2.631345763,2174
2342,daxing,2016102017,7041,12.06546418,7.607012384,-1.290193983,-0.878451875,587.8674256,101978.1413,-3.86E-05,0.000272697,0.147779201,175.1447379,1.560858164,2927
2343,daxing,2016102018,7042,11.64601464,7.620058136,-0.868750943,-1.38515662,381.0363243,101994.234,-6.85E-05,0.000771961,0.147779201,100.8305604,1.63504956,1909
2344,daxing,2016102019,7043,11.22534577,8.152759702,-0.790755176,-1.951778965,503.6274456,101988.0164,-6.96E-05,0.000561723,0.147779201,69.28822451,2.105881021,1728
2345,daxing,2016102020,7044,11.64967263,8.224511342,-0.548347876,-2.32543833,603.5226431,102013.9841,-6.29E-05,8.86E-05,0.147779201,41.68329023,2.389215105,1920
2346,daxing,2016102021,7045,11.72649043,7.94402766,-0.3329732,-2.445745322,568.5676072,102042.1464,-5.72E-05,6.57E-05,0.147779201,24.35614916,2.468307382,2648
2347,daxing,2016102022,7046,11.75209636,7.965770581,-0.269158481,-2.421683924,550.5930982,101980.7015,-5.05E-05,8.41E-05,0.147779201,19.92435632,2.436595846,2349
2348,daxing,2016102023,7047,11.48872106,8.020127884,-0.15615325,-2.345253599,528.2285017,101981.0672,-4.36E-05,2.65E-05,0.147779201,11.96721713,2.350446401,2832
2349,daxing,2016102100,7048,11.63016335,8.007082131,0.251995056,-2.328740875,445.6451585,101945.9559,-3.37E-05,1.18E-05,0.147779201,-19.40245851,2.342335495,3662
2350,daxing,2016102101,7049,11.41921925,7.926633323,0.15582982,-2.186259652,438.190293,101908.2844,-2.83E-05,1.06E-05,0.147779201,-12.8081819,2.19180615,2509
2351,daxing,2016102102,7050,11.50213369,7.810308696,0.136330879,-1.868271758,408.7849903,101884.511,-2.53E-05,1.35E-05,0.147779201,-13.11165791,1.873239299,2901
2352,daxing,2016102103,7051,11.49115972,7.40697751,0.066311951,-1.678139531,391.3074723,101850.8627,-2.63E-05,1.92E-05,0.147779201,-7.109030088,1.679449184,2380
2353,daxing,2016102104,7052,11.32167285,7.218901243,-0.139756412,-1.554529994,436.5336562,101834.77,-2.17E-05,-1.73E-18,0.147779201,16.1390943,1.560799589,2786
2354,daxing,2016102105,7053,11.29850557,6.884060259,-0.353358457,-1.405915473,442.7460441,101796.3669,-1.91E-05,-1.73E-18,0.147779201,44.32257706,1.449641513,2061
2355,daxing,2016102106,7054,11.68869119,6.774258507,-0.570505764,-1.583781105,418.3106517,101787.9548,-1.71E-05,-1.73E-18,0.147766926,62.23466984,1.683401146,2800
2356,daxing,2016102107,7055,11.61431206,6.365491592,-0.588675233,-1.2964597,376.1492458,101794.5382,-1.47E-05,-1.73E-18,0.147766926,76.72106214,1.423849108,3240
2357,daxing,2016102108,7056,11.35459476,6.039347776,-0.651603636,-1.176152707,424.5230396,101811.7281,-1.67E-05,-1.73E-18,0.147766926,91.065388,1.344590082,3306
2358,daxing,2016102109,7057,10.99733105,5.223988237,-0.898885672,-0.893077431,507.9347012,101827.0894,-2.34E-05,-1.73E-18,0.147766926,141.9550964,1.267115917,3379
2359,daxing,2016102110,7058,12.36785804,4.935894533,-0.681295207,-1.051127794,491.7824927,101798.9271,-3.38E-05,-1.73E-18,0.147766926,103.5140581,1.252610393,4855
2360,daxing,2016102111,7059,11.78257961,4.493426089,-0.705668884,-0.895436391,461.5488715,101754.3065,-3.62E-05,-1.73E-18,0.147766926,120.1366268,1.14007671,5291
2361,daxing,2016102112,7060,11.33264682,4.317308429,-0.893567779,-0.791170331,433.6345419,101658.4817,-3.38E-05,-1.73E-18,0.147766926,152.2985276,1.19348811,2525
2362,daxing,2016102113,7061,11.42043858,4.779345501,-1.100522457,-0.904400442,427.5878177,101538.8837,-4.55E-05,-1.73E-18,0.147766926,158.9234694,1.424461245,2245
2363,daxing,2016102114,7062,11.46677312,4.756515434,-0.675534156,-1.077548153,413.3407414,101471.9527,-4.44E-05,-1.73E-18,0.147766926,100.795904,1.2717926,3065
2364,daxing,2016102115,7063,11.59602211,4.717378176,-0.878500414,-1.328069772,380.6221651,101435.3784,-2.67E-05,7.76E-06,0.147766926,105.1934137,1.592335485,4992
2365,daxing,2016102116,7064,10.89856531,4.718465322,-0.853683579,-1.545565943,346.4126157,101423.3088,-2.24E-05,5.39E-05,0.147766926,90.83534395,1.765658443,3358
2366,daxing,2016102117,7065,11.15950195,4.772822625,-0.53948472,-1.818733585,267.5567052,101440.8645,-2.68E-05,0.000295966,0.147766926,51.9046283,1.897059729,3478
2367,daxing,2016102118,7066,9.562179569,7.858143122,-0.230160597,-1.750323726,197.7294652,101491.3371,-4.35E-05,0.001206317,0.14775465,23.53425757,1.765391472,1904
2368,daxing,2016102119,7067,9.801168261,8.525650798,0.00692881,-2.200885208,218.0232657,101517.6706,-4.84E-05,0.002156674,0.14775465,-0.566672732,2.200896115,2429
2369,daxing,2016102120,7068,10.28646162,8.934417714,-0.207116393,-2.025850329,220.6738845,101556.8051,-4.36E-05,0.002348542,0.14775465,18.33890072,2.036410262,1844
2370,daxing,2016102121,7069,10.7071305,9.155108363,-1.126668765,-0.870903201,173.4597364,101564.8515,-3.06E-05,0.001568008,0.14775465,164.2938321,1.424027701,1813
2371,daxing,2016102122,7070,11.01927899,9.556265256,-0.30505426,-0.926574672,126.9910749,101565.2172,-2.36E-05,0.000144105,0.14775465,57.24920718,0.975499218,2398
2372,daxing,2016102123,7071,10.64616399,9.34318463,0.232939272,-1.284193105,118.8735547,101607.2777,-2.49E-05,0.000392716,0.14775465,-32.29894808,1.30514851,2564
2373,daxing,2016102200,7072,10.86076608,9.574746739,-0.255863748,-1.203988443,113.9864762,101605.0832,-1.91E-05,6.21E-05,0.14775465,37.69168856,1.230875472,1716
2374,daxing,2016102201,7073,10.85466943,9.608448266,-0.568289975,-1.656437093,151.592131,101632.1482,-1.70E-05,3.67E-06,0.14775465,59.48937127,1.75121025,1789
2375,daxing,2016102202,7074,11.13267669,9.986775093,-0.970234073,-2.168803344,193.3393777,101669.8198,-2.04E-05,2.45E-06,0.14775465,75.71801597,2.375933942,458
2376,daxing,2016102203,7075,11.48262441,10.38032196,-1.300386611,-2.624554539,268.3850236,101726.51,-1.95E-05,1.80E-05,0.14775465,82.80298982,2.929042824,588
2377,daxing,2016102204,7076,11.50213369,9.945463543,-1.863640137,-2.887814546,461.4660397,101796.3669,-2.93E-05,6.78E-05,0.14775465,103.157405,3.436950307,822
2378,daxing,2016102205,7077,12.00571701,10.43141783,-3.004771394,-2.729292391,778.5463183,101868.4183,-3.74E-05,2.61E-05,0.14775465,150.0126831,4.059271866,1353
2379,daxing,2016102206,7078,12.15081729,10.03026093,-2.433097871,-1.849871865,643.5304212,101950.7106,-4.20E-05,2.74E-05,0.147766926,165.7330171,3.056467106,992
2380,daxing,2016102207,7079,11.95694381,9.421459145,-2.305468433,-1.335146654,541.8129233,102014.3499,-3.84E-05,2.16E-05,0.147766926,188.2566079,2.664169905,736
2381,daxing,2016102208,7080,11.96425979,8.631103965,-2.398088407,-1.253998408,711.2868653,102100.6653,-3.90E-05,-1.73E-18,0.147766926,196.0172213,2.706167034,1241
2382,daxing,2016102209,7081,12.30933019,7.987513502,-2.351999999,-1.330428733,891.6117782,102165.7676,-4.69E-05,-1.73E-18,0.147766926,190.0819419,2.702211059,2570
2383,daxing,2016102210,7082,12.75194701,6.527476354,-2.477856806,-1.941399538,975.93459,102196.49,-4.87E-05,-1.73E-18,0.147766926,163.1156338,3.147825681,2151
2384,daxing,2016102211,7083,12.76414031,5.576223558,-2.501787325,-2.72457447,1006.333875,102169.0593,-7.80E-05,-1.73E-18,0.147766926,133.7033479,3.698951995,4095
2385,daxing,2016102212,7084,12.51173898,5.218552506,-2.236335821,-2.980757595,1040.294929,102147.8462,-8.53E-05,-1.73E-18,0.147766926,115.859863,3.726407619,2855
2386,daxing,2016102213,7085,13.62742599,4.784781231,-2.009882201,-3.034070105,1080.468371,102142.36,-0.000128861,-1.73E-18,0.147766926,105.3124361,3.639396635,3411
2387,daxing,2016102214,7086,13.63718063,4.768474041,-1.789632789,-2.79109716,1102.915799,102083.8411,-0.000127981,-1.73E-18,0.147766926,102.6286708,3.315570671,4563
2388,daxing,2016102215,7087,13.498177,4.718465322,-1.814006466,-2.224474815,1071.522532,102098.4708,-8.89E-05,-1.73E-18,0.147766926,123.1392099,2.870349745,4975
2389,daxing,2016102216,7088,12.93728517,4.202070947,-1.913273807,-1.722016199,1047.08714,102083.1096,-7.41E-05,-1.73E-18,0.147766926,150.8329939,2.574093326,3712
2390,daxing,2016102217,7089,12.48369439,4.977206083,-1.17940454,-0.846841802,442.4147168,102069.9429,-3.67E-05,-1.73E-18,0.147766926,170.653551,1.451942185,2579
2391,daxing,2016102218,7090,10.04991159,4.882624376,-1.039809843,-1.287495649,84.49834165,102123.7071,-8.96E-06,-1.73E-18,0.147766926,122.2868284,1.654946995,1867
2392,daxing,2016102219,7091,9.278075665,4.433633056,-1.45770762,-1.320049306,63.54188645,102148.2119,-3.66E-06,-1.73E-18,0.147766926,150.2847032,1.966581215,1878
2393,daxing,2016102220,7092,9.703621856,4.005297512,-1.963793793,-0.791170331,82.17905017,102220.2633,-4.07E-06,-1.73E-18,0.147766926,213.8059683,2.117176552,1986
2394,daxing,2016102221,7093,9.273198345,3.445417295,-2.406508405,0.063245212,115.146122,102238.5505,-4.80E-06,-1.73E-18,0.147766926,-278.0138651,2.407339332,4338
2395,daxing,2016102222,7094,8.184336602,2.794216809,-2.156124265,0.741210499,162.3602701,102261.2266,-5.38E-06,-1.73E-18,0.147766926,-223.1428508,2.279970361,3933
2396,daxing,2016102223,7095,7.482002487,1.788606711,-1.887570656,0.847363728,188.1209719,102267.8099,-5.89E-06,-1.73E-18,0.147766926,-206.7917171,2.069045255,3891
2397,daxing,2016102300,7096,8.085570867,1.192850674,-1.552543382,0.986542405,166.501862,102299.6296,-5.16E-06,-1.73E-18,0.147766926,-180.8509392,1.8394719,2674
2398,daxing,2016102301,7097,8.051429625,0.498164346,-1.302159242,0.978521939,139.7471781,102252.083,-4.57E-06,-1.73E-18,0.147766926,-166.7449454,1.628841268,3044
2399,daxing,2016102302,7098,8.184336602,0.584048884,-0.239023753,1.067690651,89.3025883,102283.5369,-4.46E-06,-1.73E-18,0.147766926,-39.64292914,1.094118678,1981
2400,daxing,2016102303,7099,8.022165704,1.542911703,0.161590871,1.03419341,50.28879226,102240.0134,-3.94E-06,-1.73E-18,0.147766926,27.89909942,1.046741429,1109
2401,daxing,2016102304,7100,7.430790625,1.018907305,0.223189801,0.778010285,35.6275568,102195.7585,-2.95E-06,-1.73E-18,0.147766926,50.28663377,0.809390938,1207
2402,daxing,2016102305,7101,7.369824122,1.120011888,0.793977009,0.471817194,29.99499177,102212.217,-2.05E-06,-1.73E-18,0.147766926,186.2313995,0.923585922,1646
2403,daxing,2016102306,7102,7.027192375,1.672282083,1.442316826,0.36660755,31.65162854,102220.2633,-2.23E-06,-1.73E-18,0.14775465,237.9398012,1.488179735,1308
2404,daxing,2016102307,7103,6.413869355,2.462637263,0.801067533,-0.443459533,17.2388886,102193.5641,-2.16E-06,-1.73E-18,0.14775465,-191.7367823,0.91562304,953
2405,daxing,2016102308,7104,8.007533743,1.398321278,0.127024565,-0.250968345,37.44985725,102253.5459,-2.05E-05,-1.73E-18,0.14775465,-84.33824069,0.281283399,1011
2406,daxing,2016102309,7105,8.893986697,-0.026927197,0.27902768,0.154301092,296.0508578,102268.9072,-7.38E-05,-1.73E-18,0.14775465,191.818099,0.318849923,1749
2407,daxing,2016102310,7106,12.24592503,-0.007358568,0.069857213,-0.193881498,582.3176924,102288.2915,-0.000128337,-1.73E-18,0.14775465,-62.24920911,0.206082667,3915
2408,daxing,2016102311,7107,12.3702967,0.938458497,-0.236364806,-0.520833442,851.9353275,102183.689,-0.00016861,-1.73E-18,0.14775465,76.68474689,0.571957862,4588
2409,daxing,2016102312,7108,12.33005881,0.7449465,-0.450410009,-0.280691249,988.9391887,102118.9524,-0.000201485,-1.73E-18,0.14775465,182.4298679,0.530713438,5355
2410,daxing,2016102313,7109,14.98454035,-0.445478427,-0.294418474,0.401520167,1078.811734,101984.3589,-0.000210832,-1.73E-18,0.14775465,-113.8861467,0.497896256,4238
2411,daxing,2016102314,7110,14.81871146,-0.605288897,-0.057329067,0.905865951,1104.738099,101884.511,-0.000194723,-1.73E-18,0.14775465,-11.37639432,0.907678216,3293
2412,daxing,2016102315,7111,14.80164084,-0.687911997,0.198372966,1.182336138,1105.483586,101870.2471,-0.000159656,-1.73E-18,0.14775465,29.92180063,1.198862201,3813
2413,daxing,2016102316,7112,13.81764148,-0.258489306,0.300299253,1.24933062,1045.76183,101847.9367,-0.000108406,-1.73E-18,0.14775465,42.46074422,1.284915032,3670
2414,daxing,2016102317,7113,12.71292844,1.887537001,0.120377199,1.630538659,113.8208126,101864.3952,-3.63E-05,-1.73E-18,0.14775465,13.26473179,1.634976143,3779
2415,daxing,2016102318,7114,8.806194932,1.113489012,0.605191799,1.894270458,40.43180345,101814.6541,-3.62E-06,-1.73E-18,0.14775465,55.66249731,1.988596913,3931
2416,daxing,2016102319,7115,8.789124311,1.587484691,0.767387543,1.519195717,24.85941777,101809.5337,-2.44E-06,-1.73E-18,0.14775465,84.193415,1.702010361,4003
2417,daxing,2016102320,7116,8.020946374,1.691850712,0.679642304,1.564015969,23.69977202,101856.7146,-2.06E-06,-1.73E-18,0.14775465,73.78762442,1.705303379,5133
2418,daxing,2016102321,7117,6.890627408,2.0669161,0.6765402,1.846147661,39.02366219,101872.4415,-2.46E-06,-1.73E-18,0.14775465,63.22734911,1.966206457,5426
2419,daxing,2016102322,7118,6.639445416,2.02016882,1.049235884,1.555523711,47.55534158,101870.2471,-5.02E-06,-1.73E-18,0.14775465,106.8158914,1.876312862,6262
2420,daxing,2016102323,7119,4.554391014,1.2406851,1.687826231,1.776322427,42.41976758,101843.1821,-4.18E-06,-1.73E-18,0.14775465,136.7743346,2.450322172,8061
2421,daxing,2016102400,7120,5.189661975,1.674456375,1.29651792,1.650825721,32.64561061,101821.2375,-2.14E-06,-1.73E-18,0.14775465,119.8367414,2.099091298,7303
2422,daxing,2016102401,7121,5.524977741,1.463550041,0.355250817,1.756978949,28.42118683,101757.2324,-1.47E-06,-1.73E-18,0.14775465,35.91079201,1.792534008,6664
2423,daxing,2016102402,7122,5.661542708,1.776648104,0.304730831,1.674415327,28.66968235,101773.6908,-1.58E-06,-1.73E-18,0.14775465,32.40398139,1.70191879,6616
2424,daxing,2016102403,7123,4.867758839,1.608140466,0.433246584,1.771604505,33.30826532,101756.5009,-1.63E-06,-1.73E-18,0.14775465,43.17175522,1.823810606,6505
2425,daxing,2016102404,7124,4.578777615,1.610314758,0.711992822,1.825388808,37.94684829,101741.8712,-2.05E-06,-1.73E-18,0.14775465,66.94189788,1.959331028,4055
